Order_ID,Customer_ID,Product_ID,Seller_ID,Order_Date,Quantity,Payment_Method,Order_Status,Delivery_Days,Discount,Total_Amount,Profit
3250,1110,154,237,2024-03-07,2,Wallet,Delivered,3,299,3226,508
3251,3596,1290,19,2024-05-12,2,Credit Card,Delivered,5,137,840,184
3252,2353,1107,176,2024-09-01,1,Wallet,Delivered,4,140,3325,1256
3253,1548,1024,266,2024-05-30,3,UPI,Delivered,2,256,885,135
3254,1607,170,169,2025-04-09,3,UPI,Delivered,6,18,7458,2742
3255,4688,712,25,2024-10-03,2,Debit Card,Delivered,2,257,4196,1390
3256,871,229,187,2024-06-05,2,Credit Card,Delivered,2,176,5146,1020
3257,733,30,263,2024-10-27,1,Debit Card,Delivered,5,256,3546,1131
3258,4998,1444,46,2024-08-31,2,Debit Card,Delivered,3,140,574,250
3259,4178,612,166,2024-11-25,1,COD,Cancelled,5,62,154,27
3260,806,74,3,2024-07-11,3,Debit Card,Delivered,7,202,8031,1284
3261,2304,1333,235,2024-06-09,2,Wallet,Delivered,6,67,822,334
3262,178,378,224,2024-03-06,2,Wallet,Delivered,6,242,3172,1196
3263,4673,1027,236,2025-03-06,1,Wallet,Delivered,2,105,2876,1220
3264,3595,681,20,2024-10-26,3,Debit Card,Delivered,8,230,1005,324
3265,170,1046,58,2024-05-04,3,COD,Delivered,2,165,7743,2580
3266,4017,936,189,2025-04-11,1,Wallet,Delivered,3,150,2583,965
3267,1817,1249,50,2024-11-28,2,Wallet,Returned,8,255,476,132
3268,2376,778,260,2025-01-03,2,Wallet,Delivered,6,6,776,164
3269,1830,1316,299,2024-05-18,2,Debit Card,Cancelled,5,279,4152,1480
3270,4151,35,112,2025-01-29,3,COD,Delivered,2,226,9168,3345
3271,2726,446,270,2024-03-11,3,COD,Delivered,4,288,8340,2709
3272,1347,91,142,2024-04-18,1,COD,Delivered,3,171,1055,214
3273,4915,1166,161,2024-10-09,2,COD,Delivered,5,55,5374,712
3274,788,493,163,2025-03-23,2,Wallet,Delivered,3,74,362,140
3275,804,945,221,2024-11-07,2,Credit Card,Delivered,6,265,2678,910
3276,1841,799,254,2024-08-07,1,COD,Delivered,5,189,456,155
3277,3211,1078,43,2024-12-02,1,UPI,Delivered,7,52,1834,470
3278,3973,56,58,2024-01-28,1,COD,Delivered,3,194,2651,596
3279,2338,415,282,2024-03-22,1,COD,Delivered,5,95,1775,633
3280,4877,922,127,2024-08-24,2,Wallet,Delivered,3,254,1166,498
3281,1708,1413,279,2024-11-02,2,COD,Delivered,7,207,6174,1402
3282,1169,1,209,2025-06-06,3,UPI,Delivered,6,227,7113,2022
3283,535,1357,220,2025-01-31,1,Credit Card,Delivered,8,116,2764,768
3284,1510,619,115,2024-02-07,3,Credit Card,Returned,3,78,7668,3315
3285,248,988,72,2024-10-25,2,Debit Card,Delivered,2,215,714,194
3286,4356,1230,46,2025-06-23,1,Wallet,Delivered,8,28,1123,257
3287,3189,1376,42,2025-02-20,1,Wallet,Delivered,5,266,2000,287
3288,1429,187,248,2024-09-21,1,Credit Card,Delivered,7,58,3728,1300
3289,2821,839,249,2024-12-12,2,COD,Delivered,3,70,376,112
3290,4145,1323,182,2024-09-05,1,Wallet,Delivered,7,231,809,312
3291,1326,38,109,2024-12-23,3,UPI,Returned,8,30,3024,816
3292,3497,425,277,2024-03-20,1,Credit Card,Delivered,3,181,3486,1343
3293,2006,1040,120,2024-05-27,3,Wallet,Delivered,4,71,7254,3216
3294,1267,61,234,2025-04-29,3,Wallet,Delivered,2,188,8502,2142
3295,1336,1193,239,2024-02-02,1,Credit Card,Delivered,2,10,2321,937
3296,2319,665,153,2024-07-30,2,UPI,Delivered,3,70,3920,1594
3297,3519,794,147,2024-05-24,3,Debit Card,Delivered,7,34,2235,918
3298,251,342,293,2025-03-21,1,COD,Delivered,2,119,1105,427
3299,546,359,69,2025-05-28,3,Wallet,Delivered,5,208,3432,648
3300,3506,408,60,2025-04-11,3,UPI,Delivered,2,196,7440,2475
3301,144,607,132,2024-01-24,3,Wallet,Cancelled,6,84,1812,774
3302,1550,312,130,2024-11-28,3,COD,Delivered,5,232,5901,2004
3303,1438,261,49,2025-01-03,2,UPI,Delivered,2,163,2616,918
3304,3030,443,35,2024-11-15,1,COD,Delivered,3,50,2691,975
3305,2770,1229,31,2024-11-07,1,Wallet,Delivered,3,263,760,280
3306,348,96,39,2024-08-24,1,UPI,Delivered,3,135,2501,975
3307,1550,618,284,2024-01-12,3,COD,Delivered,5,205,10983,3498
3308,2367,713,206,2024-04-19,2,COD,Delivered,3,114,1030,140
3309,3301,632,44,2024-11-25,2,Credit Card,Delivered,5,182,4164,1090
3310,3510,833,164,2024-01-23,2,Wallet,Delivered,7,125,2624,960
3311,2155,1379,248,2025-04-17,3,Debit Card,Delivered,2,238,3561,1425
3312,1823,397,267,2025-06-13,2,Wallet,Cancelled,7,259,4890,938
3313,1219,1454,11,2024-05-02,3,UPI,Delivered,6,223,9393,2295
3314,2452,1133,256,2024-08-05,3,Debit Card,Delivered,4,230,9141,3690
3315,59,556,30,2025-02-15,2,COD,Delivered,2,266,6500,1674
3316,494,1463,300,2025-01-05,1,Credit Card,Returned,8,71,2727,779
3317,3825,1172,298,2025-06-14,3,Wallet,Cancelled,3,77,4500,1809
3318,3176,1225,140,2024-08-08,3,COD,Delivered,7,92,1647,321
3319,2762,965,48,2024-07-07,1,UPI,Delivered,6,52,452,181
3320,3387,766,184,2024-07-29,3,Wallet,Delivered,6,262,885,390
3321,4164,1446,46,2024-11-30,2,Wallet,Delivered,3,74,5500,1640
3322,438,271,109,2024-08-02,3,Wallet,Delivered,7,222,4893,1983
3323,1982,1233,273,2024-03-10,1,UPI,Cancelled,2,226,1960,559
3324,1787,560,151,2024-06-22,2,COD,Returned,4,203,1182,236
3325,48,1310,79,2024-12-18,1,COD,Delivered,6,261,3416,1489
3326,1161,230,281,2025-02-28,2,Credit Card,Delivered,7,230,1586,424
3327,4109,1233,273,2025-02-01,1,Wallet,Delivered,2,66,1960,559
3328,1728,296,275,2025-02-13,2,UPI,Delivered,8,271,2330,770
3329,3929,754,119,2024-07-09,1,COD,Returned,8,251,1589,704
3330,3605,920,136,2024-01-29,1,Credit Card,Delivered,2,57,3633,1598
3331,3804,7,214,2025-04-11,3,Credit Card,Delivered,3,81,3045,927
3332,3058,808,150,2024-03-07,3,Debit Card,Cancelled,6,29,7053,1650
3333,3363,12,42,2025-01-28,3,Debit Card,Delivered,5,234,3024,480
3334,1452,910,173,2025-05-21,1,Credit Card,Delivered,4,29,294,94
3335,1816,489,4,2025-01-05,3,Wallet,Delivered,2,278,7923,2235
3336,551,1203,21,2025-01-26,2,Credit Card,Delivered,8,123,4342,840
3337,975,502,152,2025-04-01,2,Credit Card,Delivered,3,272,2112,388
3338,1037,449,137,2024-11-24,3,COD,Delivered,5,242,2646,843
3339,1642,204,77,2025-06-02,3,UPI,Delivered,4,35,12294,5412
3340,2745,1112,32,2024-01-11,1,UPI,Delivered,2,277,1200,189
3341,1917,735,2,2025-04-23,2,Credit Card,Returned,4,258,2930,1288
3342,2311,763,12,2025-01-16,2,Debit Card,Returned,3,113,3858,1000
3343,1032,366,90,2024-08-03,2,Credit Card,Delivered,3,88,7336,2498
3344,3260,605,183,2025-06-24,3,Wallet,Delivered,8,3,8997,2790
3345,1769,1005,94,2025-04-16,1,Debit Card,Delivered,5,63,3352,901
3346,4247,912,39,2024-03-11,2,Credit Card,Delivered,7,110,5674,1776
3347,3558,1433,291,2024-08-01,1,Debit Card,Cancelled,7,55,1255,329
3348,4720,603,255,2024-04-29,2,Credit Card,Returned,8,289,2816,862
3349,3223,104,233,2024-04-23,3,COD,Delivered,2,216,7977,3129
3350,133,111,51,2024-08-22,1,COD,Returned,2,300,1282,381
3351,547,981,36,2024-11-28,2,COD,Delivered,6,206,832,142
3352,832,1437,108,2024-11-12,3,Debit Card,Delivered,6,100,1446,423
3353,3207,397,267,2024-11-18,2,Debit Card,Delivered,3,215,4890,938
3354,996,952,197,2024-09-10,2,COD,Delivered,3,181,1782,378
3355,403,983,192,2024-11-20,1,Credit Card,Delivered,4,34,2277,1007
3356,4696,251,60,2024-06-09,3,Wallet,Delivered,7,87,816,258
3357,385,520,193,2025-04-04,3,COD,Delivered,8,89,2391,570
3358,1403,409,267,2024-07-19,1,COD,Delivered,5,10,820,357
3359,489,843,167,2024-04-29,2,UPI,Delivered,4,259,6080,1268
3360,4320,904,262,2025-01-11,1,UPI,Delivered,4,275,2162,578
3361,884,1385,269,2024-10-01,3,UPI,Cancelled,3,166,9003,2910
3362,623,732,81,2024-04-12,2,COD,Delivered,6,102,4462,782
3363,1272,152,183,2025-06-18,2,Debit Card,Delivered,4,31,2388,640
3364,1563,265,175,2024-05-14,1,COD,Delivered,4,203,1332,334
3365,4786,387,15,2024-12-26,2,Wallet,Delivered,2,120,1180,228
3366,1478,1050,77,2025-01-28,2,Credit Card,Delivered,2,19,8322,3610
3367,1339,859,168,2025-06-18,3,Credit Card,Delivered,5,37,6099,972
3368,79,879,45,2024-11-09,2,Credit Card,Cancelled,4,264,2304,722
3369,337,167,22,2025-03-08,2,Wallet,Delivered,5,291,3644,1308
3370,4414,217,105,2024-08-06,2,COD,Delivered,4,294,3258,1396
3371,4436,1260,195,2025-03-06,3,Credit Card,Delivered,8,35,6822,2343
3372,2316,740,291,2024-02-12,1,Debit Card,Delivered,2,242,3663,1271
3373,1071,1041,226,2025-01-10,1,COD,Returned,7,24,2822,891
3374,2516,735,2,2025-05-25,3,COD,Delivered,3,288,4395,1932
3375,4172,1392,118,2024-09-09,3,Credit Card,Delivered,3,96,5307,2052
3376,4253,560,151,2024-08-02,3,COD,Returned,6,237,1773,354
3377,759,677,106,2025-05-14,2,Wallet,Delivered,6,9,2602,996
3378,2209,1360,152,2024-01-13,1,UPI,Returned,6,159,3333,876
3379,2464,1291,298,2024-08-24,2,Debit Card,Delivered,7,47,5014,1562
3380,4867,695,186,2025-05-18,1,Credit Card,Delivered,7,212,2961,589
3381,1798,1190,111,2024-10-03,2,Debit Card,Delivered,3,154,2970,940
3382,3801,1180,46,2024-01-27,3,COD,Cancelled,6,134,2973,645
3383,3973,1464,89,2024-11-11,2,Debit Card,Delivered,6,185,1872,450
3384,1516,446,270,2025-06-11,2,Debit Card,Delivered,8,191,5560,1806
3385,3829,1387,126,2024-10-30,1,COD,Delivered,5,269,475,102
3386,2624,404,264,2024-06-22,2,Wallet,Delivered,3,165,7162,3110
3387,1688,1071,157,2025-03-01,2,Debit Card,Cancelled,8,28,5978,2330
3388,151,1350,161,2024-11-09,1,Credit Card,Delivered,8,65,109,28
3389,3005,844,232,2024-06-21,3,COD,Delivered,2,253,9825,3171
3390,201,444,96,2024-01-09,1,Credit Card,Delivered,6,52,2042,879
3391,4871,797,179,2024-02-10,3,Credit Card,Delivered,7,112,8400,3267
3392,3923,255,106,2024-09-24,3,Credit Card,Delivered,8,181,6768,909
3393,3963,1344,294,2024-06-04,3,UPI,Cancelled,2,289,8007,2028
3394,2653,645,75,2024-04-30,1,COD,Delivered,6,209,1043,311
3395,4893,742,221,2024-04-01,1,COD,Delivered,2,23,3006,1091
3396,450,14,149,2024-11-08,3,Wallet,Delivered,6,129,9378,2847
3397,3292,862,32,2024-01-20,2,COD,Delivered,4,246,2302,322
3398,1309,1173,252,2025-05-13,1,Credit Card,Delivered,6,167,1884,252
3399,88,1230,46,2024-02-16,2,Debit Card,Delivered,6,194,2246,514
3400,2412,1155,120,2024-11-16,3,Wallet,Delivered,6,13,2619,558
3401,3735,1306,39,2024-12-13,1,UPI,Delivered,8,223,395,59
3402,69,58,162,2025-05-08,3,UPI,Delivered,3,92,3003,1041
3403,2260,17,62,2025-03-16,2,Debit Card,Delivered,3,112,5162,2090
3404,1193,931,195,2024-10-09,2,Debit Card,Delivered,4,249,4294,1854
3405,760,1457,4,2025-02-27,3,Credit Card,Delivered,2,253,3402,762
3406,4104,398,236,2024-02-24,3,Debit Card,Delivered,5,24,7662,1026
3407,619,1177,159,2025-03-27,2,COD,Delivered,4,218,8320,3606
3408,218,1421,83,2025-01-04,1,COD,Delivered,7,58,4201,1794
3409,4901,930,293,2024-10-18,3,COD,Delivered,6,49,1050,372
3410,3734,155,232,2025-06-23,2,UPI,Delivered,5,42,7400,3068
3411,2890,1489,38,2025-04-30,3,Wallet,Delivered,6,147,8688,3771
3412,244,27,59,2024-01-22,1,COD,Delivered,8,271,1755,550
3413,1567,942,183,2024-07-23,2,COD,Delivered,4,300,5368,1096
3414,3936,1078,43,2024-09-11,3,COD,Cancelled,8,250,5502,1410
3415,913,20,15,2025-02-02,3,Wallet,Delivered,2,216,3171,852
3416,1283,250,205,2025-01-11,2,Debit Card,Delivered,3,227,6220,1492
3417,1004,1216,158,2025-02-21,1,Credit Card,Delivered,4,0,2271,591
3418,1181,599,256,2024-04-21,3,Debit Card,Delivered,8,257,9507,3540
3419,128,616,269,2024-01-18,2,Debit Card,Returned,3,229,3604,1278
3420,3775,808,150,2025-01-27,3,Wallet,Delivered,2,113,7053,1650
3421,4596,1086,53,2024-04-11,2,Credit Card,Delivered,8,93,4824,1484
3422,311,1292,277,2024-03-05,3,COD,Delivered,6,121,7386,2436
3423,3565,9,7,2024-09-14,2,UPI,Delivered,6,94,6206,2446
3424,1740,952,197,2024-04-13,1,COD,Delivered,2,79,891,189
3425,3470,783,58,2025-02-15,3,COD,Returned,2,187,9807,3816
3426,3681,643,69,2024-09-14,3,Wallet,Delivered,5,219,3339,1341
3427,2864,1471,269,2024-08-20,3,Credit Card,Delivered,5,178,1818,408
3428,4499,208,246,2024-06-08,2,UPI,Delivered,3,72,5170,1378
3429,4185,1312,181,2025-03-12,1,Wallet,Delivered,6,41,2874,842
3430,650,837,169,2024-04-28,3,Debit Card,Delivered,2,24,12186,5055
3431,58,1363,30,2025-03-06,2,Wallet,Delivered,8,56,1416,392
3432,149,130,236,2024-11-29,2,Credit Card,Delivered,8,136,6086,1244
3433,2185,766,184,2025-03-01,1,Debit Card,Delivered,6,4,295,130
3434,4755,993,89,2025-02-19,2,COD,Delivered,4,109,2948,692
3435,248,1414,241,2025-01-19,3,COD,Delivered,6,164,3729,927
3436,4454,853,51,2025-05-20,3,Credit Card,Delivered,5,262,5574,1719
3437,34,919,116,2024-04-16,3,Wallet,Delivered,7,283,8160,3345
3438,2686,1239,164,2024-01-22,2,Credit Card,Returned,3,63,2912,880
3439,3463,486,143,2024-06-15,2,Wallet,Delivered,5,156,1670,484
3440,1179,153,80,2024-01-23,2,Credit Card,Returned,8,154,5292,2090
3441,1898,67,170,2025-04-05,1,COD,Delivered,2,178,324,93
3442,2615,550,29,2024-03-08,1,UPI,Delivered,2,124,4002,1603
3443,1159,442,225,2025-05-20,3,Wallet,Delivered,3,266,3999,1437
3444,1249,1442,298,2024-08-08,2,COD,Delivered,2,228,1348,470
3445,3443,334,288,2024-10-01,3,UPI,Delivered,7,258,669,297
3446,2879,785,176,2024-01-31,1,COD,Delivered,3,103,2166,292
3447,2662,346,44,2024-03-09,2,Credit Card,Delivered,4,18,4908,1242
3448,2047,541,120,2024-11-30,3,COD,Delivered,4,8,5778,2469
3449,502,628,100,2025-05-21,3,UPI,Delivered,8,164,1530,252
3450,1024,1,209,2024-11-19,3,Credit Card,Delivered,6,59,7113,2022
3451,4030,1315,256,2024-04-29,3,Debit Card,Delivered,2,92,7131,2829
3452,1651,1442,298,2024-03-26,1,Wallet,Delivered,8,51,674,235
3453,3277,705,122,2024-08-15,1,UPI,Delivered,7,30,2614,1155
3454,817,306,132,2024-05-17,1,Wallet,Delivered,8,50,2925,1155
3455,4307,422,137,2024-02-01,3,Debit Card,Delivered,4,0,3978,1074
3456,3368,678,97,2024-11-16,2,COD,Delivered,4,152,3248,530
3457,3910,288,109,2024-12-26,2,Credit Card,Delivered,3,5,1990,362
3458,2811,992,158,2025-02-04,2,Wallet,Delivered,6,22,5572,874
3459,3511,1348,289,2024-01-23,2,Credit Card,Delivered,5,129,1372,372
3460,311,1466,229,2025-04-26,2,UPI,Delivered,6,281,5604,790
3461,4373,1195,200,2024-02-19,1,Debit Card,Delivered,5,26,2731,1172
3462,1449,381,295,2025-01-06,2,COD,Delivered,5,239,940,376
3463,2120,1091,210,2025-01-08,2,COD,Delivered,4,24,8018,3040
3464,929,290,100,2024-08-19,1,COD,Delivered,4,149,2209,548
3465,118,454,60,2024-04-18,1,Wallet,Delivered,7,84,2843,1080
3466,3796,441,138,2025-04-21,2,COD,Delivered,5,296,3428,884
3467,3832,692,171,2025-02-02,3,Debit Card,Delivered,4,293,4251,1689
3468,2322,181,273,2025-06-01,2,Wallet,Delivered,3,222,2292,362
3469,1734,696,10,2024-02-07,1,Debit Card,Delivered,6,231,2595,706
3470,2557,1456,242,2024-10-02,2,Credit Card,Delivered,6,162,5402,1004
3471,4932,520,193,2024-08-18,2,Credit Card,Delivered,4,250,1594,380
3472,2619,1411,281,2024-07-29,1,Credit Card,Returned,3,192,1286,220
3473,859,1278,134,2024-03-23,2,UPI,Delivered,7,190,2732,628
3474,2155,1146,265,2024-04-14,2,COD,Delivered,3,298,5898,930
3475,995,157,216,2024-11-18,3,Wallet,Delivered,3,289,9156,4053
3476,4072,661,246,2024-06-04,2,Debit Card,Delivered,6,9,994,336
3477,2558,1477,200,2025-05-05,3,COD,Delivered,6,118,5073,1041
3478,138,1262,145,2024-07-16,3,Debit Card,Cancelled,8,270,6657,2241
3479,2324,1155,120,2024-01-25,2,Debit Card,Delivered,3,229,1746,372
3480,297,696,10,2024-04-03,2,Credit Card,Delivered,4,130,5190,1412
3481,1297,1182,123,2024-04-25,3,Wallet,Delivered,5,103,9864,2670
3482,2849,116,214,2025-04-05,2,COD,Delivered,4,62,5674,1146
3483,4612,1033,237,2024-01-15,2,Credit Card,Delivered,8,29,5210,1398
3484,156,18,176,2024-01-27,3,Credit Card,Delivered,2,251,2895,1143
3485,3857,333,6,2024-05-11,1,Wallet,Cancelled,5,296,275,77
3486,746,653,17,2024-03-29,1,Credit Card,Delivered,5,63,2284,415
3487,4407,1410,59,2024-05-09,2,Debit Card,Delivered,4,291,3234,1436
3488,2788,499,46,2024-05-05,3,Debit Card,Delivered,8,61,8055,2433
3489,1144,1366,233,2025-04-22,2,COD,Delivered,2,80,2500,1044
3490,2389,119,125,2024-04-23,2,Debit Card,Delivered,7,15,4298,658
3491,3763,1241,21,2024-11-28,1,COD,Delivered,2,215,180,35
3492,4928,941,265,2025-06-01,3,Wallet,Delivered,2,160,3675,1218
3493,2384,1440,192,2025-03-28,3,Wallet,Delivered,3,60,11016,4233
3494,2940,1236,150,2024-04-12,3,Debit Card,Delivered,5,169,11871,5127
3495,2972,481,8,2025-04-25,2,Debit Card,Delivered,3,46,5420,1008
3496,384,1013,190,2024-05-29,2,Credit Card,Delivered,6,107,2754,966
3497,4717,170,169,2025-04-30,1,Credit Card,Delivered,7,160,2486,914
3498,3380,1479,113,2024-08-31,3,UPI,Delivered,5,65,4911,2019
3499,3028,1171,288,2024-02-18,2,UPI,Delivered,4,38,3520,718
3500,3979,244,43,2024-12-22,2,COD,Delivered,2,238,790,276
3501,3245,1312,181,2024-10-07,3,Wallet,Delivered,6,15,8622,2526
3502,1004,1495,19,2024-08-06,3,Wallet,Delivered,7,236,1146,390
3503,365,572,116,2024-05-29,1,UPI,Delivered,3,295,2256,700
3504,1098,799,254,2024-09-08,2,COD,Delivered,4,71,912,310
3505,1915,257,250,2025-04-19,2,Credit Card,Cancelled,8,14,4836,1880
3506,3925,61,234,2025-01-18,1,COD,Delivered,7,50,2834,714
3507,524,1218,92,2024-06-09,3,Wallet,Delivered,3,60,10545,4005
3508,4430,1016,249,2025-05-17,1,UPI,Delivered,7,65,618,146
3509,4044,831,275,2025-03-21,2,Debit Card,Delivered,6,296,5482,1634
3510,3786,284,12,2025-01-09,2,COD,Delivered,3,228,430,130
3511,2723,843,167,2024-08-07,2,Debit Card,Delivered,5,160,6080,1268
3512,2516,416,283,2024-07-23,2,COD,Delivered,8,68,350,114
3513,4360,185,121,2024-12-23,3,COD,Delivered,3,59,5712,1917
3514,4895,1212,176,2024-09-10,2,COD,Delivered,6,199,6898,2408
3515,1588,1062,67,2025-05-07,1,Debit Card,Returned,4,113,1170,258
3516,597,513,57,2024-11-05,2,COD,Delivered,8,116,590,98
3517,3107,665,153,2024-11-26,3,UPI,Delivered,4,44,5880,2391
3518,2146,81,12,2024-08-15,1,UPI,Delivered,5,122,1478,621
3519,102,894,57,2025-05-15,2,Debit Card,Delivered,6,29,4734,1084
3520,2707,748,177,2025-06-16,3,Wallet,Delivered,7,145,4458,1932
3521,4826,231,139,2024-04-03,1,UPI,Delivered,2,21,632,237
3522,1076,75,251,2024-03-12,2,UPI,Delivered,5,205,1286,484
3523,4788,432,189,2024-08-21,2,Credit Card,Delivered,5,209,7708,2844
3524,2348,761,129,2025-01-07,2,Debit Card,Delivered,7,254,3890,1444
3525,4386,272,222,2024-12-09,1,Credit Card,Delivered,5,147,2666,897
3526,3102,420,143,2025-06-20,2,Wallet,Delivered,3,153,5424,1822
3527,3712,525,123,2024-06-29,2,Wallet,Delivered,4,58,4808,2050
3528,4664,879,45,2025-03-27,1,Debit Card,Delivered,6,92,1152,361
3529,17,15,30,2024-04-07,3,Wallet,Delivered,7,73,1956,633
3530,1575,803,290,2024-10-14,3,Credit Card,Returned,7,142,1194,333
3531,1793,1435,271,2024-08-31,1,COD,Delivered,5,157,3006,906
3532,1181,338,217,2024-10-25,2,COD,Delivered,6,3,3034,1270
3533,2169,638,3,2024-07-04,3,UPI,Delivered,5,226,4563,1605
3534,4031,1186,243,2024-10-29,3,Credit Card,Delivered,6,219,8319,2448
3535,2532,1382,215,2024-05-24,2,UPI,Delivered,3,36,7130,2292
3536,470,1398,166,2024-03-15,3,UPI,Delivered,4,96,4635,1356
3537,4837,606,191,2024-05-26,2,COD,Delivered,8,289,6464,1580
3538,2991,1238,25,2024-10-27,3,COD,Delivered,4,104,4176,552
3539,3723,1074,135,2025-05-28,1,Wallet,Delivered,7,92,1011,222
3540,3324,380,43,2025-03-22,1,Debit Card,Returned,2,274,2135,930
3541,474,733,91,2024-10-08,2,Wallet,Delivered,3,103,5514,1718
3542,3236,1172,298,2025-06-10,1,Credit Card,Delivered,6,101,1500,603
3543,3605,1123,119,2024-01-24,1,Credit Card,Returned,5,274,3373,1314
3544,4633,257,250,2024-08-23,1,Debit Card,Returned,4,122,2418,940
3545,3732,907,184,2024-02-28,2,COD,Delivered,5,80,6146,2446
3546,54,1122,246,2024-01-06,1,COD,Returned,4,280,760,300
3547,990,1476,267,2025-01-27,1,Wallet,Delivered,5,160,663,221
3548,3431,939,103,2024-07-22,2,Credit Card,Delivered,4,222,1660,310
3549,629,488,249,2024-09-17,3,Wallet,Delivered,6,266,7587,3057
3550,4283,1304,190,2025-03-31,3,Credit Card,Returned,7,210,5580,2085
3551,2489,1161,295,2024-01-02,2,Debit Card,Delivered,5,6,4672,972
3552,1203,1341,225,2024-02-27,2,Wallet,Delivered,5,16,7228,3164
3553,542,291,63,2024-05-05,3,Credit Card,Cancelled,6,54,7122,2883
3554,4969,684,102,2025-01-14,1,Debit Card,Delivered,7,83,2307,362
3555,1297,1115,177,2024-11-25,1,COD,Delivered,7,203,692,180
3556,610,699,124,2025-01-19,1,Debit Card,Delivered,8,189,2414,694
3557,3777,113,205,2024-10-06,3,COD,Delivered,7,215,3780,1491
3558,776,159,207,2024-10-12,1,COD,Returned,4,80,1365,587
3559,2243,762,224,2024-03-07,2,Credit Card,Delivered,7,300,1370,542
3560,4251,1017,245,2024-01-26,2,Credit Card,Delivered,6,139,3702,1170
3561,2398,504,17,2024-08-26,1,UPI,Delivered,6,137,1366,427
3562,4661,500,176,2025-01-31,1,Credit Card,Delivered,2,81,687,207
3563,3994,328,26,2024-07-18,2,Debit Card,Delivered,4,252,2286,998
3564,3581,1248,239,2024-07-15,1,Debit Card,Delivered,8,246,3254,1068
3565,4766,300,162,2025-03-01,3,Debit Card,Delivered,5,157,4761,1656
3566,4634,914,290,2024-06-11,2,Wallet,Delivered,3,91,3810,1480
3567,1864,574,88,2025-03-14,3,Credit Card,Delivered,8,100,8601,2739
3568,3031,668,251,2024-11-10,2,Credit Card,Cancelled,7,71,6028,1428
3569,3214,508,261,2024-06-20,2,COD,Delivered,2,100,1044,268
3570,72,717,187,2024-01-18,2,Debit Card,Delivered,7,228,3872,1586
3571,3583,1350,161,2024-12-27,2,UPI,Delivered,8,135,218,56
3572,2198,522,120,2024-05-12,2,Debit Card,Cancelled,8,182,4330,1498
3573,278,39,21,2024-05-21,2,Credit Card,Delivered,5,215,5550,1436
3574,3787,659,224,2024-05-30,1,UPI,Delivered,5,109,140,36
3575,2592,119,125,2024-04-20,2,COD,Delivered,2,190,4298,658
3576,1563,1036,188,2024-01-05,2,UPI,Delivered,7,40,2114,636
3577,966,1028,121,2025-04-28,2,Debit Card,Delivered,6,264,6364,1812
3578,2094,749,50,2025-03-22,3,Wallet,Returned,7,114,8877,1953
3579,1390,1280,141,2025-01-24,1,UPI,Delivered,2,200,2698,943
3580,876,583,114,2024-01-18,1,Debit Card,Delivered,3,292,1021,410
3581,767,923,14,2024-01-09,1,Credit Card,Delivered,6,46,2830,500
3582,3262,489,4,2024-01-25,2,UPI,Delivered,6,110,5282,1490
3583,2245,738,237,2024-10-17,3,UPI,Delivered,6,248,6480,882
3584,2982,124,37,2025-01-27,2,UPI,Returned,3,100,2762,864
3585,2890,1028,121,2024-11-23,3,UPI,Delivered,2,63,9546,2718
3586,817,1254,6,2025-03-20,3,Credit Card,Delivered,6,224,10464,4149
3587,925,189,48,2024-07-02,3,COD,Delivered,3,125,2592,585
3588,2048,126,172,2025-06-24,2,Wallet,Delivered,2,73,5942,2062
3589,1686,185,121,2024-08-11,1,UPI,Delivered,6,281,1904,639
3590,246,28,271,2024-08-31,3,COD,Delivered,2,161,558,141
3591,474,1192,226,2025-02-21,2,UPI,Delivered,8,296,2572,814
3592,2791,414,262,2025-02-28,2,Credit Card,Delivered,7,220,8120,3570
3593,1918,665,153,2024-04-03,2,COD,Delivered,8,114,3920,1594
3594,2889,815,264,2025-01-03,3,UPI,Delivered,2,169,6372,2595
3595,1819,694,217,2025-05-25,3,UPI,Delivered,5,41,8463,2991
3596,4447,1048,298,2024-07-30,3,Wallet,Returned,4,54,567,198
3597,1059,554,222,2025-02-19,3,Debit Card,Delivered,3,261,9834,3933
3598,1833,1082,73,2024-12-07,2,Wallet,Delivered,2,41,2314,814
